event_id,timestamp,user_id,device_id,event_type,source_ip,source_port,destination_ip,destination_port,process,parent_process,resource,ioc_match,matched_ioc_id,matched_ioc_type,matched_ioc_value,threat_name,ioc_severity,ioc_confidence,ioc_source
RT-b89043a8f51d,2026-09-16T10:20:53.578927+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56739,,,TCP_CONNECTION,False,,,,,,,
RT-903208d14c19,2026-09-16T10:20:53.581002+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56748,,,TCP_CONNECTION,False,,,,,,,
RT-d1c12b2d429a,2026-09-16T10:20:53.582519+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56755,,,TCP_CONNECTION,False,,,,,,,
RT-3e1a795775d6,2026-09-16T10:20:53.584035+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56777,,,TCP_CONNECTION,False,,,,,,,
RT-c5e6f4b4d14f,2026-09-16T10:20:53.585825+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56734,,,TCP_CONNECTION,False,,,,,,,
RT-0cbf9ec6a55e,2026-09-16T10:20:53.587315+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56787,,,TCP_CONNECTION,False,,,,,,,
RT-73b80cf8984d,2026-09-16T10:20:53.589209+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56744,,,TCP_CONNECTION,False,,,,,,,
RT-a4cfd38104d6,2026-09-16T10:20:53.590734+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56766,,,TCP_CONNECTION,False,,,,,,,
RT-83aa518106d0,2026-09-16T10:20:53.592337+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56782,,,TCP_CONNECTION,False,,,,,,,
RT-bb50f3949e3b,2026-09-16T10:20:53.594094+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56776,,,TCP_CONNECTION,False,,,,,,,
RT-9ec542cca005,2026-09-16T10:20:53.595979+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56761,,,TCP_CONNECTION,False,,,,,,,
RT-7a8bd15d683e,2026-09-16T10:20:53.597371+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56784,,,TCP_CONNECTION,False,,,,,,,
RT-a5c15df1a279,2026-09-16T10:20:53.598555+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56756,,,TCP_CONNECTION,False,,,,,,,
RT-747d5659de4d,2026-09-16T10:20:53.599728+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56750,,,TCP_CONNECTION,False,,,,,,,
RT-8a7033d6f0d4,2026-09-16T10:20:53.601128+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56772,,,TCP_CONNECTION,False,,,,,,,
RT-3149dc562a61,2026-09-16T10:20:53.602253+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56779,,,TCP_CONNECTION,False,,,,,,,
RT-ff06200723bd,2026-09-16T10:20:53.603285+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56736,,,TCP_CONNECTION,False,,,,,,,
RT-117b239bf4e8,2026-09-16T10:20:53.604347+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56752,,,TCP_CONNECTION,False,,,,,,,
RT-d4953d1a96ff,2026-09-16T10:20:53.605851+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56740,,,TCP_CONNECTION,False,,,,,,,
RT-d7ddda9a1b87,2026-09-16T10:20:53.607536+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56735,,,TCP_CONNECTION,False,,,,,,,
RT-d7ea8eae8b62,2026-09-16T10:20:53.608941+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56746,,,TCP_CONNECTION,False,,,,,,,
RT-f9b25463afe7,2026-09-16T10:20:53.611180+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56751,,,TCP_CONNECTION,False,,,,,,,
RT-9b28e28b05c5,2026-09-16T10:20:53.612939+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56783,,,TCP_CONNECTION,False,,,,,,,
RT-3064fe2a9274,2026-09-16T10:20:53.614218+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56763,,,TCP_CONNECTION,False,,,,,,,
RT-6c7f292a2173,2026-09-16T10:20:53.615418+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56778,,,TCP_CONNECTION,False,,,,,,,
RT-b6acb3caf865,2026-09-16T10:20:53.617227+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56732,,,TCP_CONNECTION,False,,,,,,,
RT-ae358e3fc41f,2026-09-16T10:20:53.618790+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56767,,,TCP_CONNECTION,False,,,,,,,
RT-bac48a25381b,2026-09-16T10:20:53.620257+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56769,,,TCP_CONNECTION,False,,,,,,,
RT-dcdf84bc5ccd,2026-09-16T10:20:53.622172+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56753,,,TCP_CONNECTION,False,,,,,,,
RT-e663a4e636e5,2026-09-16T10:20:53.623782+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56762,,,TCP_CONNECTION,False,,,,,,,
RT-85159a05d5ae,2026-09-16T10:20:53.625800+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56741,,,TCP_CONNECTION,False,,,,,,,
RT-d6942c105375,2026-09-16T10:20:53.627529+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56757,,,TCP_CONNECTION,False,,,,,,,
RT-602eede8a563,2026-09-16T10:20:53.629687+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56775,,,TCP_CONNECTION,False,,,,,,,
RT-1bf757cc2f23,2026-09-16T10:20:53.631462+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56764,,,TCP_CONNECTION,False,,,,,,,
RT-4fc5dce2a435,2026-09-16T10:20:53.633161+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56773,,,TCP_CONNECTION,False,,,,,,,
RT-2c9ecc0f6934,2026-09-16T10:20:53.634801+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56780,,,TCP_CONNECTION,False,,,,,,,
RT-cd44e5470090,2026-09-16T10:20:53.636291+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56768,,,TCP_CONNECTION,False,,,,,,,
RT-2d8d56ed43ec,2026-09-16T10:20:58.699400+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56834,,,TCP_CONNECTION,False,,,,,,,
RT-665d521e1295,2026-09-16T10:20:58.701875+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56816,,,TCP_CONNECTION,False,,,,,,,
RT-8e2b58b8e23d,2026-09-16T10:20:58.703139+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56789,,,TCP_CONNECTION,False,,,,,,,
RT-4b34953debd9,2026-09-16T10:20:58.704376+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56838,,,TCP_CONNECTION,False,,,,,,,
RT-6e354f2b367d,2026-09-16T10:20:58.705840+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56818,,,TCP_CONNECTION,False,,,,,,,
RT-abcc85812b72,2026-09-16T10:20:58.707306+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56824,,,TCP_CONNECTION,False,,,,,,,
RT-388707ee9b4f,2026-09-16T10:20:58.708799+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56813,,,TCP_CONNECTION,False,,,,,,,
RT-d3ac8b6a281a,2026-09-16T10:20:58.710357+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56817,,,TCP_CONNECTION,False,,,,,,,
RT-2e20dacfd094,2026-09-16T10:20:58.711818+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56803,,,TCP_CONNECTION,False,,,,,,,
RT-62672d9298d0,2026-09-16T10:20:58.713794+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56791,,,TCP_CONNECTION,False,,,,,,,
RT-ca4f3afc62d3,2026-09-16T10:20:58.715697+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56819,,,TCP_CONNECTION,False,,,,,,,
RT-6ec60f02d1be,2026-09-16T10:20:58.717277+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56839,,,TCP_CONNECTION,False,,,,,,,
RT-19afb2ff5f37,2026-09-16T10:20:58.718522+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56793,,,TCP_CONNECTION,False,,,,,,,
RT-90a9865d36c8,2026-09-16T10:20:58.719729+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56840,,,TCP_CONNECTION,False,,,,,,,
RT-e13fa67db49a,2026-09-16T10:20:58.721059+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56825,,,TCP_CONNECTION,False,,,,,,,
RT-1092d729a2db,2026-09-16T10:20:58.722793+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56806,,,TCP_CONNECTION,False,,,,,,,
RT-4970508d32a0,2026-09-16T10:20:58.724023+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56807,,,TCP_CONNECTION,False,,,,,,,
RT-8c37873b7316,2026-09-16T10:20:58.725252+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56835,,,TCP_CONNECTION,False,,,,,,,
RT-e410b52ed0d2,2026-09-16T10:20:58.726874+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56792,,,TCP_CONNECTION,False,,,,,,,
RT-16ab869d8759,2026-09-16T10:20:58.728812+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56841,,,TCP_CONNECTION,False,,,,,,,
RT-d241ea94dca0,2026-09-16T10:20:58.730950+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56814,,,TCP_CONNECTION,False,,,,,,,
RT-7fc275b610c4,2026-09-16T10:20:58.732656+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56821,,,TCP_CONNECTION,False,,,,,,,
RT-026079499c45,2026-09-16T10:20:58.734002+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56843,,,TCP_CONNECTION,False,,,,,,,
RT-aa782a55bc5c,2026-09-16T10:20:58.735425+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56809,,,TCP_CONNECTION,False,,,,,,,
RT-e6be838a5e1f,2026-09-16T10:20:58.737048+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56794,,,TCP_CONNECTION,False,,,,,,,
RT-f2848272e7dd,2026-09-16T10:20:58.738526+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56810,,,TCP_CONNECTION,False,,,,,,,
RT-88517abf0889,2026-09-16T10:20:58.739672+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56795,,,TCP_CONNECTION,False,,,,,,,
RT-07855debc125,2026-09-16T10:20:58.741489+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56798,,,TCP_CONNECTION,False,,,,,,,
RT-e2d89cd63ab6,2026-09-16T10:20:58.743755+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56830,,,TCP_CONNECTION,False,,,,,,,
RT-8258a6566b4d,2026-09-16T10:20:58.746208+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56788,,,TCP_CONNECTION,False,,,,,,,
RT-d99236eb064d,2026-09-16T10:20:58.748964+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56820,,,TCP_CONNECTION,False,,,,,,,
RT-3728d2d64dcf,2026-09-16T10:20:58.750890+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56842,,,TCP_CONNECTION,False,,,,,,,
RT-b0a0ad0db9ce,2026-09-16T10:20:58.752786+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56836,,,TCP_CONNECTION,False,,,,,,,
RT-3107bf16cf2e,2026-09-16T10:20:58.754337+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56822,,,TCP_CONNECTION,False,,,,,,,
RT-fcd5a3e7e7ad,2026-09-16T10:20:58.756007+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56831,,,TCP_CONNECTION,False,,,,,,,
RT-121a9fe8e672,2026-09-16T10:20:58.758156+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56797,,,TCP_CONNECTION,False,,,,,,,
RT-0b5d4f92de6c,2026-09-16T10:20:58.760673+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56804,,,TCP_CONNECTION,False,,,,,,,
RT-b6da82d207a5,2026-09-16T10:20:58.762534+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56826,,,TCP_CONNECTION,False,,,,,,,
RT-faf8e76cdb5d,2026-09-16T10:20:58.764203+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56805,,,TCP_CONNECTION,False,,,,,,,
RT-daec3339e9a2,2026-09-16T10:20:58.765827+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56790,,,TCP_CONNECTION,False,,,,,,,
RT-9c4a7dc91033,2026-09-16T10:20:58.767954+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56812,,,TCP_CONNECTION,False,,,,,,,
RT-e6e2aff8ec24,2026-09-16T10:20:58.769632+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56833,,,TCP_CONNECTION,False,,,,,,,
RT-1e5998a24c51,2026-09-16T10:20:58.770444+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56796,,,TCP_CONNECTION,False,,,,,,,
RT-a3750010ff0c,2026-09-16T10:20:58.771307+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56799,,,TCP_CONNECTION,False,,,,,,,
RT-a45448da4e0b,2026-09-16T10:20:58.772304+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56827,,,TCP_CONNECTION,False,,,,,,,
RT-294e31f484e1,2026-09-16T10:20:58.773872+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56808,,,TCP_CONNECTION,False,,,,,,,
RT-d2cbe2e15651,2026-09-16T10:20:58.774690+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56828,,,TCP_CONNECTION,False,,,,,,,
RT-f09b51c9e8b0,2026-09-16T10:20:58.775528+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56837,,,TCP_CONNECTION,False,,,,,,,
RT-69df4c4917b7,2026-09-16T10:20:58.776573+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56801,,,TCP_CONNECTION,False,,,,,,,
RT-33169cbea104,2026-09-16T10:20:58.778235+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56823,,,TCP_CONNECTION,False,,,,,,,
RT-cb2f9901e587,2026-09-16T10:20:58.779165+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56811,,,TCP_CONNECTION,False,,,,,,,
RT-81e183dfe52f,2026-09-16T10:20:58.780483+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56829,,,TCP_CONNECTION,False,,,,,,,
RT-39bbc181e5f1,2026-09-16T10:20:58.781301+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56815,,,TCP_CONNECTION,False,,,,,,,
RT-48ec9f1f0c30,2026-09-16T10:20:58.782150+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56800,,,TCP_CONNECTION,False,,,,,,,
RT-7f4c5a5c6ae3,2026-09-16T10:20:58.783144+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56802,,,TCP_CONNECTION,False,,,,,,,
RT-099cdc038350,2026-09-16T10:20:58.783907+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56832,,,TCP_CONNECTION,False,,,,,,,
RT-ff498d309460,2026-09-16T10:21:03.841260+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56861,,,TCP_CONNECTION,False,,,,,,,
RT-d372afbf445d,2026-09-16T10:21:03.843140+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56864,,,TCP_CONNECTION,False,,,,,,,
RT-04c03acd69ee,2026-09-16T10:21:03.845004+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56893,,,TCP_CONNECTION,False,,,,,,,
RT-0deea3c88d9c,2026-09-16T10:21:03.846640+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56896,,,TCP_CONNECTION,False,,,,,,,
RT-d1ec7386a51f,2026-09-16T10:21:03.847758+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56850,,,TCP_CONNECTION,False,,,,,,,
RT-c23bab4a0f24,2026-09-16T10:21:03.849562+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56882,,,TCP_CONNECTION,False,,,,,,,
RT-13786ae7d78b,2026-09-16T10:21:03.850875+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56845,,,TCP_CONNECTION,False,,,,,,,
RT-8e873b8edbd6,2026-09-16T10:21:03.852673+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56854,,,TCP_CONNECTION,False,,,,,,,
RT-a76b6692989e,2026-09-16T10:21:03.854062+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56898,,,TCP_CONNECTION,False,,,,,,,
RT-e7548c7657ed,2026-09-16T10:21:03.856140+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56862,,,TCP_CONNECTION,False,,,,,,,
RT-36309c95e855,2026-09-16T10:21:03.858044+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56872,,,TCP_CONNECTION,False,,,,,,,
RT-ca6a67984e8f,2026-09-16T10:21:03.859781+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56888,,,TCP_CONNECTION,False,,,,,,,
RT-3f5a39bd6afb,2026-09-16T10:21:03.861468+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56875,,,TCP_CONNECTION,False,,,,,,,
RT-ed16a02d172b,2026-09-16T10:21:03.863195+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56897,,,TCP_CONNECTION,False,,,,,,,
RT-b0dbdf7f4d7e,2026-09-16T10:21:03.864632+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56890,,,TCP_CONNECTION,False,,,,,,,
RT-beebd9ccbcf3,2026-09-16T10:21:03.865812+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56849,,,TCP_CONNECTION,False,,,,,,,
RT-7239d7764feb,2026-09-16T10:21:03.866949+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56878,,,TCP_CONNECTION,False,,,,,,,
RT-24c6b42c8be9,2026-09-16T10:21:03.868512+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56865,,,TCP_CONNECTION,False,,,,,,,
RT-ac8b864f5e29,2026-09-16T10:21:03.870383+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56844,,,TCP_CONNECTION,False,,,,,,,
RT-d612305d0cd3,2026-09-16T10:21:03.872601+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56851,,,TCP_CONNECTION,False,,,,,,,
RT-595541be173d,2026-09-16T10:21:03.874583+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56873,,,TCP_CONNECTION,False,,,,,,,
RT-032621b8d0e3,2026-09-16T10:21:03.876905+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56846,,,TCP_CONNECTION,False,,,,,,,
RT-695c9833e6d6,2026-09-16T10:21:03.878713+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56867,,,TCP_CONNECTION,False,,,,,,,
RT-d883048f6112,2026-09-16T10:21:03.880422+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56899,,,TCP_CONNECTION,False,,,,,,,
RT-a82f10fdf2db,2026-09-16T10:21:03.882045+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56901,,,TCP_CONNECTION,False,,,,,,,
RT-17f9aa3611d0,2026-09-16T10:21:03.883684+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56883,,,TCP_CONNECTION,False,,,,,,,
RT-ecd9ccf8c4e5,2026-09-16T10:21:03.885229+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56900,,,TCP_CONNECTION,False,,,,,,,
RT-c11efa7ea077,2026-09-16T10:21:03.886992+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56857,,,TCP_CONNECTION,False,,,,,,,
RT-bc5d164dcc8e,2026-09-16T10:21:03.889230+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56866,,,TCP_CONNECTION,False,,,,,,,
RT-fdb0567139ab,2026-09-16T10:21:03.891100+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56886,,,TCP_CONNECTION,False,,,,,,,
RT-9f9d4e5e3d66,2026-09-16T10:21:03.892815+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56895,,,TCP_CONNECTION,False,,,,,,,
RT-a538d885a2a6,2026-09-16T10:21:03.894389+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56874,,,TCP_CONNECTION,False,,,,,,,
RT-1e61dcf0812d,2026-09-16T10:21:03.896180+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56868,,,TCP_CONNECTION,False,,,,,,,
RT-97def17f0bf1,2026-09-16T10:21:03.897696+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56848,,,TCP_CONNECTION,False,,,,,,,
RT-a234127ddbc2,2026-09-16T10:21:03.899043+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56889,,,TCP_CONNECTION,False,,,,,,,
RT-6ebf2662aa59,2026-09-16T10:21:03.900681+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56852,,,TCP_CONNECTION,False,,,,,,,
RT-b3db34b4965e,2026-09-16T10:21:03.902217+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56877,,,TCP_CONNECTION,False,,,,,,,
RT-8f51a737054b,2026-09-16T10:21:03.903675+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56884,,,TCP_CONNECTION,False,,,,,,,
RT-a647a1c6dc72,2026-09-16T10:21:03.905930+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56860,,,TCP_CONNECTION,False,,,,,,,
RT-5810412a453a,2026-09-16T10:21:03.907808+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56863,,,TCP_CONNECTION,False,,,,,,,
RT-2f4b16da9b8f,2026-09-16T10:21:03.909467+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56885,,,TCP_CONNECTION,False,,,,,,,
RT-34808cf4e619,2026-09-16T10:21:03.911156+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56870,,,TCP_CONNECTION,False,,,,,,,
RT-86785e029e21,2026-09-16T10:21:03.912620+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56892,,,TCP_CONNECTION,False,,,,,,,
RT-6b9637092795,2026-09-16T10:21:03.913996+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56879,,,TCP_CONNECTION,False,,,,,,,
RT-31f55ede3a03,2026-09-16T10:21:03.915312+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56858,,,TCP_CONNECTION,False,,,,,,,
RT-1b517960949d,2026-09-16T10:21:03.916581+00:00,Asus,KISHAN,NETWORK_CONNECTION,127.0.0.1,62750,127.0.0.1,56859,,,TCP_CONNECTION,False,,,,,,,
