process_execution_frequency,network_connection_frequency,unique_processes,unique_destinations,unique_destination_ports,process_burst,network_burst,process_diversity,destination_diversity,process_network_ratio,new_processes_ratio,new_destination_ratio,established_ratio,syn_sent_ratio,closed_ratio,ioc_matches,attack_type,label,v4_prediction,v4_isolation_score,ml_component,behavior_component,temporal_persistence,v5_ensemble_score,v5_risk_score,v5_prediction,v5_severity,v5_1_prediction,v5_1_severity,v5_1_response
35.67160303793076,43.770090530150945,5.41890972281009,3.153222924735185,1.0218858736993934,2.024638435400359,2.689821044968787,0.4050127621025716,0.1882821434514588,0.8723388583659195,0.3545747317658254,0.1220235087012158,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.1126839877869279,0.8839550874178397,0.3579895022687644,0.6,0.695672673647003,69.5672673647003,1,MEDIUM,1,CRITICAL,ESCALATE_AND_CONTAIN
0.9667099852956712,0.0,0.9254451923783656,7.0,3.0,0.1649090531682719,0.0,1.0518682200044775,0.9,0.9042312022846588,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0028701550022726,0.6304999585187804,0.1349398027724796,0.8,0.5405099278784492,54.05099278784492,0,MEDIUM,1,HIGH,ESCALATE
1.02752179604581,0.0,1.0962774202506005,7.0,3.0,0.165885209515586,0.0,1.0644427092187614,0.9,1.056351409514789,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0018946090598964,0.628248355817172,0.1350790577853189,1.0,0.5793063601457744,57.930636014577445,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.214101498827036,0.1297198919802611,0.0385554878111522,0.0,0.0809848125419316,8.098481254193167,0,LOW,0,LOW,ALLOW
0.9489593003100292,0.0,1.088003802161503,5.0,2.0,0.1672888351197329,2.5,1.0059491332364996,0.7,0.986912616939538,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0037298296108385,0.632484125114191,0.1301695802435396,0.2,0.42040866387369,42.040866387369,0,LOW,1,MEDIUM,MONITOR
2.088762711805071,0.0,1.0873339383730254,7.0,3.0,0.3331431958396761,0.0,0.5008192914778246,0.9,2.1979259571318437,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0094210014463488,0.6456195986203804,0.1564979946438945,0.4,0.4742152779021829,47.421527790218285,0,MEDIUM,1,MEDIUM,MONITOR
1.065357976384749,0.0,1.0194789058147682,5.0,2.0,0.1815536331666703,2.5,1.084780080109086,0.7,0.9009237597686656,0.9077083998646872,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0120447779293599,0.6516753894969998,0.1600366656539705,0.6,0.5184306306368426,51.843063063684255,0,MEDIUM,1,HIGH,ESCALATE
19.18501894151722,19.38340211104316,5.290673591644611,6.45397767707263,2.8932204489186315,2.0,2.0,0.5691668302134285,0.7856785772040612,0.9342006966472302,0.4925712523746917,0.7480568240068736,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.0993408083125884,0.853158445612031,0.4141702388234508,0.8,0.7327797047924799,73.27797047924798,1,HIGH,1,CRITICAL,ESCALATE_AND_CONTAIN
11.385885780205385,34.26811386235839,6.0,6.250634494128975,3.299634021908717,2.5,2.5,0.7761216451339703,0.6839986251878023,0.5089789983855859,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.1077499526835248,0.8725671186035843,0.4082530176022095,1.0,0.7819751696325239,78.19751696325238,1,HIGH,1,CRITICAL,ESCALATE_AND_CONTAIN
3.7039372042683776,0.0,2.83614560943053,0.0,0.0,2.5,0.0,0.9624733282764084,0.0,1.0609528714993604,0.9774956758060348,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0782238775909831,0.4433313845543881,0.0852665986995349,0.0,0.2651489111797972,26.51489111797972,0,LOW,0,LOW,ALLOW
2.6055346769888263,0.0,1.0809012700838896,0.0,0.0,2.0,2.0,0.9965815664742144,0.0,0.9613548167154412,0.0,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.0795805552527755,0.4402001131751406,0.0484624646023644,0.0,0.2542256783969185,25.42256783969185,0,LOW,0,LOW,ALLOW
0.0,2.0,0.0,2.0,1.0,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0715927554345426,0.4586363045110739,0.2015427069124072,0.0,0.3026356442091925,30.26356442091925,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.6667,0.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1227791106374508,0.3404959580096726,0.1013336167324277,0.0,0.2126061810884268,21.260618108842685,0,LOW,0,LOW,ALLOW
3.6999389434445145,0.0,3.1471128769973067,0.0,0.0,2.5,0.0,0.9386082981737808,0.0,1.041980939456261,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0837501528276538,0.4305764996102595,0.0845226787220648,0.0,0.257947744466159,25.794774446615897,0,LOW,0,LOW,ALLOW
0.0,0.9709051936259736,0.0,1.0786242242644395,1.0556766994147524,2.5,0.1655904782642593,0.8,0.9308578984135096,0.0,0.8,1.093501946486842,0.0,0.0,0.0,0.0,process_burst,1,0,0.0281671958022727,0.5588643954082776,0.1896276674763649,0.0,0.354782334343644,35.4782334343644,0,LOW,1,MEDIUM,MONITOR
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.1598718838192029,0.2548842152118358,0.2001229511219563,0.0,0.1902170561469988,19.021705614699883,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0543698686458312,0.0,1.0670251582161467,7.0,3.0,0.1690727198509384,0.0,0.9077288619653768,0.9,1.003782928497417,1.0619881472889745,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0148475789848024,0.6581443769166326,0.1661831237700579,0.2,0.4435251882466624,44.35251882466624,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.214101498827036,0.1297198919802611,0.0385554878111522,0.0,0.0809848125419316,8.098481254193167,0,LOW,0,LOW,ALLOW
2.833042792582259,0.0,5.0,0.0,0.0,2.0,0.0,1.0728216707630691,0.0,6.0,0.9736464772496742,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0464520189696243,0.5166622238306257,0.0937628485619296,0.0,0.3076049352473265,30.760493524732652,0,LOW,0,LOW,ALLOW
0.943740845230327,0.0,1.0872353863280393,7.0,3.0,0.1516675822426263,0.0,0.9126656957405116,0.9,1.0137139429407471,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0028581487534226,0.6304722475713277,0.136888412282899,0.2,0.420981839234955,42.098183923495505,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
0.932574300110911,5.184562073393678,0.9678955508417806,5.0,2.0,0.1533281430001947,2.5,1.076207210383574,0.9556226713742976,0.9404176203290956,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0284795087764392,0.6896074670835848,0.2345053935390045,0.2,0.4779104552807227,47.791045528072274,0,MEDIUM,1,MEDIUM,MONITOR
15.498156897807448,0.0,5.0,0.0,0.0,2.0,0.0,0.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0156701040023115,0.5877082298570208,0.1662537084992892,0.0,0.3648029535461837,36.48029535461838,0,LOW,1,MEDIUM,MONITOR
1.0,4.0,1.0,3.0,1.0,0.1667,0.6667,1.0,0.75,0.25,1.0,0.75,0.0,0.0,0.0,0.0,normal,0,0,0.0352233206125713,0.5425785507385158,0.2072920563496705,0.0,0.3502412169936013,35.02412169936014,0,LOW,1,MEDIUM,MONITOR
3.0165269246983097,0.0,5.0,0.0,0.0,2.0,0.0,0.9998560513948296,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0384569600800996,0.5351151694205841,0.0623213156042792,0.0,0.3098936720823911,30.98936720823911,0,LOW,0,LOW,ALLOW
0.0,4.820397203597308,0.0,5.0,2.0,0.0,2.5,0.0,1.0776730906125682,0.0,0.0,0.9214805912577154,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0419715867726865,0.7207477731902018,0.3239511874283497,0.2,0.5173990721116984,51.73990721116984,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.8850757734986505,0.0,5.0,0.0,0.0,2.0,0.0,0.906835882185652,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0450090768690518,0.5199925973074504,0.0673910526678942,0.0,0.3028436916860713,30.284369168607128,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.269361300614498,0.0,0.9990982682537364,0.0,0.0,2.0,2.0,1.033392432712681,0.0,0.9692428910722184,1.0170295643282607,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.0613607437323288,0.4822522350283783,0.0772022387191979,0.0,0.2845392889454076,28.45392889454076,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.093397961825132,0.0,0.9758105390074612,5.0,2.0,0.3487075242036753,2.5,0.5069933818641527,0.7,2.161589316351216,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0075938040816144,0.6414023471880319,0.1549408273419294,0.2,0.4315064977888999,43.15064977888999,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
4.31263399270282,0.0,3.01131501623187,0.0,0.0,2.5,0.0,0.9188933336123032,0.0,0.952492103184573,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0824748952235792,0.4335198499352963,0.0894097370431424,0.0,0.2607883517251986,26.07883517251986,0,LOW,0,LOW,ALLOW
8.0,8.0,5.0,6.0,3.0,1.3333,1.3333,0.625,0.75,1.0,0.5,0.75,0.0,0.0,0.0,0.0,normal,0,1,-0.0445461011664339,0.7266898650102673,0.3447292188440554,0.2,0.525861730466661,52.5861730466661,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1835552533983478,0.2002219624042369,0.0353935922578223,0.0,0.1189704773867859,11.897047738678593,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
3.0578670596161643,0.0,5.0,0.0,0.0,2.0,0.0,0.959482391818716,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0414459664224994,0.5282164120547553,0.0649689620411229,0.0,0.3067612671403962,30.67612671403962,0,LOW,0,LOW,ALLOW
10.14359336892122,0.0,3.723538470417714,7.0,3.0,1.8440766338672787,0.0,0.3825469067729159,0.9,10.285397249283209,0.2649380107234266,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.070608918902581,0.7868439882320813,0.2745146143251802,0.2,0.5413928471089399,54.13928471089399,0,MEDIUM,1,HIGH,ESCALATE
3.0,3.0,3.0,2.0,2.0,0.5,0.5,1.0,0.6667,1.0,1.0,0.3333,0.0,0.0,0.0,0.0,normal,0,0,0.0303376291039819,0.5538549404215796,0.1934811620437758,0.0,0.3529905077428127,35.29905077428127,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
4.0,1.0,4.0,1.0,1.0,0.6667,0.1667,1.0,1.0,4.0,0.75,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.0494364028161337,0.509774135387482,0.1676071530769559,0.0,0.3222775627323541,32.22775627323541,0,LOW,0,LOW,ALLOW
3.9511291682440377,0.0,3.195775154516615,0.0,0.0,2.5,0.0,1.0344480186079623,0.0,1.0318845269383805,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0801102545812958,0.438977543957917,0.0854761091279596,0.0,0.2628066764588443,26.28066764588443,0,LOW,0,LOW,ALLOW
12.822556725135534,2.9678336952862256,5.0,2.0603178358870946,0.92317977306385,2.0,0.4989265190830798,0.7,0.620389702446415,6.0,0.2273686253364745,0.0,0.0,0.0,0.0,0.0,collection,1,1,-0.0148505135158536,0.6581511499426437,0.2785432345931617,0.2,0.4716189411167445,47.16189411167445,0,MEDIUM,1,MEDIUM,MONITOR
2.7233876265223924,0.0,5.0,0.0,0.0,2.0,0.0,1.0873814576261909,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.039631224561158,0.5324049156405173,0.0663035842863672,0.0,0.3093985996738763,30.939859967387633,0,LOW,0,LOW,ALLOW
4.0,0.0,4.0,0.0,0.0,0.6667,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1154193385654253,0.3574826338398562,0.0731806846896928,0.0,0.2149106197843441,21.491061978434413,0,LOW,0,LOW,ALLOW
3.0,0.0,2.0,0.0,0.0,0.5,0.0,0.6667,0.0,3.0,0.3333,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1549715170420574,0.2661944760565666,0.0507087601470374,0.0,0.159084151867871,15.908415186787105,0,LOW,0,LOW,ALLOW
5.756242182608897,0.0,5.0,0.0,0.0,2.0,0.0,1.0253904680864538,0.0,6.0,0.5033905632722373,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0534096241192397,0.5006037668465895,0.09918725444266,0.0,0.3001288853762892,30.012888537628925,0,LOW,0,LOW,ALLOW
0.0,2.0,0.0,1.0,1.0,0.0,0.3333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,normal,0,0,0.0915772974888436,0.4125111074032164,0.1952387824321828,0.0,0.2756908046798147,27.56908046798148,0,LOW,0,LOW,ALLOW
0.9024939755882426,0.0,1.0040460134091989,5.0,2.0,0.1796911450986577,2.5,1.036516319641844,0.7,1.0923099259082063,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0038109241844767,0.6326712949369108,0.1322167938074311,0.2,0.4210234106671587,42.10234106671587,0,LOW,1,MEDIUM,MONITOR
11.674060842652931,6.740215972285968,5.58913397835,4.647783372542192,3.2616764780254464,2.5,1.1394738474468808,0.8,0.7218705893020293,0.465985919671793,0.8,0.7113527359308319,0.0,0.0,0.0,0.0,process_burst,1,1,-0.0746040873851572,0.7960650118230757,0.380772215516113,0.4,0.6130288103817199,61.30288103817199,1,MEDIUM,1,HIGH,ESCALATE
3.0427279148111985,0.0,5.0,0.0,0.0,2.0,0.0,0.9993129794294376,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.0382599890542312,0.5355697871630389,0.0624813198514917,0.0,0.3101837129025444,31.018371290254436,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.214101498827036,0.1297198919802611,0.0385554878111522,0.0,0.0809848125419316,8.098481254193167,0,LOW,0,LOW,ALLOW
4.397627726270059,0.0,2.8703450627184233,0.0,0.0,2.5,0.0,1.0300250031117597,0.0,1.0794066797793251,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0794314119266368,0.4405443424948206,0.0857850212410134,0.0,0.2637456436824048,26.37456436824048,0,LOW,0,LOW,ALLOW
3.1264569210131583,0.0,6.0,6.0,2.0,2.5,2.5,1.0014468355121642,0.0,0.9514661374389968,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0697555430457619,0.7848743594311854,0.2018106196797668,0.2,0.5221335526070937,52.21335526070937,0,MEDIUM,1,HIGH,ESCALATE
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
4.0,2.0,3.0,1.0,1.0,0.6667,0.3333,0.75,0.5,2.0,0.5,0.5,0.0,0.0,0.0,0.0,normal,0,0,0.0712118693074628,0.4595154063508594,0.164309554604341,0.0,0.2938108621440579,29.38108621440579,0,LOW,0,LOW,ALLOW
3.189026894044856,0.0,6.0,6.0,2.0,2.5,2.5,0.9915794739502772,0.0,1.0050566327145367,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0692629059043029,0.783737331362656,0.2022316024232054,0.2,0.5216134328552622,52.161343285526215,0,MEDIUM,1,HIGH,ESCALATE
13.0,16.0,5.0,3.0,1.0,2.1667,2.6667,0.3846,0.1875,0.8125,0.3846,0.125,0.0,0.0,0.0,0.0,normal,0,1,-0.0782553538145051,0.8044922944342741,0.3497731627026225,0.4,0.6099140526145064,60.99140526145064,1,MEDIUM,1,HIGH,ESCALATE
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.1598718838192029,0.2548842152118358,0.2001229511219563,0.0,0.1902170561469988,19.021705614699883,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
0.912412621308031,0.0,0.9258060114364084,5.0,2.0,0.1631301992349516,2.5,0.963831298921614,0.7,0.9922198860309815,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0066624769215838,0.6392528033700354,0.1324386613381372,0.2,0.4246987071880538,42.46987071880538,0,LOW,1,MEDIUM,MONITOR
4.0,0.0,3.0,0.0,0.0,0.6667,0.0,0.75,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1639238337807735,0.2455321374839204,0.0676649821795786,0.0,0.1519589211610509,15.195892116105092,0,LOW,0,LOW,ALLOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.1598718838192029,0.2548842152118358,0.2001229511219563,0.0,0.1902170561469988,19.021705614699883,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
3.999053566825189,0.0,2.7629878295376424,0.0,0.0,2.5,0.0,0.967771127121921,0.0,0.9049646263597144,1.0854920917008055,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0766104732976349,0.4470551922274958,0.0895744482073424,0.0,0.2682739677769583,26.82739677769583,0,LOW,0,LOW,ALLOW
1.0779798014144664,0.0,0.9803323268018752,7.0,3.0,0.1813297705092626,0.0,1.01140035637629,0.9,0.9339599947545416,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,0,0.0002871442170055,0.623212773832637,0.1305597474540165,0.0,0.3754069624714545,37.54069624714545,0,LOW,1,MEDIUM,MONITOR
0.0,7.0,0.0,5.0,2.0,0.0,1.1667,0.0,0.7143,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,normal,0,1,-0.0344026452299041,0.7032783250732481,0.2913131783380507,0.2,0.4996313733747991,49.963137337479914,0,MEDIUM,1,MEDIUM,MONITOR
5.764005159218638,11.215257411223911,6.0,6.0,2.1308032058432,2.5,2.5,1.0423434239843594,1.0716868970146365,0.6245368345946135,0.9001649233669371,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0902366869217429,0.8321457352629222,0.354146225776939,0.4,0.6262167108388421,62.62167108388421,1,MEDIUM,1,HIGH,ESCALATE
7.0,0.0,5.0,0.0,0.0,1.1667,0.0,0.7143,0.0,7.0,0.7143,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0685893673891352,0.4655682554764445,0.1221722094047061,0.0,0.286605592863221,28.66055928632211,0,LOW,0,LOW,ALLOW
9.458226531791336,1.0684910002905337,5.0,0.9072860391365768,1.011238059359558,2.0,0.1787139319986646,1.0296795370406724,0.9840444958064876,6.0,0.6452354102801496,1.040755538908045,0.0,0.0,0.0,0.0,collection,1,1,-0.0128453047235531,0.6535230403499416,0.2351882365558115,0.2,0.4582347313314208,45.82347313314208,0,MEDIUM,1,MEDIUM,MONITOR
2.0,0.0,2.0,0.0,0.0,0.3333,0.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1825544725916962,0.2025318082762684,0.022728162487655,0.0,0.1170745351738614,11.707453517386142,0,LOW,0,LOW,ALLOW
3.7187511919360463,0.0,2.94242063444446,0.0,0.0,2.5,0.0,0.9609409207521664,0.0,1.0221975094073257,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0846900354340354,0.4284072094479029,0.0813463275659112,0.0,0.2559605470878244,25.596054708782447,0,LOW,0,LOW,ALLOW
1.08830777134762,0.0,1.0792244164847262,5.0,2.0,0.1782515943925057,2.5,0.982713586261994,0.7,0.949051794604642,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0022643432317807,0.6291017184566227,0.129159761934125,0.2,0.4182958856346737,41.82958856346737,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.872685408976821,4.1433162947511155,6.0,6.0,2.0,2.5,2.5,0.9439986878654524,1.062503268049593,1.0472708194294045,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0727280429908584,0.7917350193101125,0.328037781140587,0.2,0.5574637059057087,55.74637059057087,0,MEDIUM,1,HIGH,ESCALATE
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.1598718838192029,0.2548842152118358,0.2001229511219563,0.0,0.1902170561469988,19.021705614699883,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.214101498827036,0.1297198919802611,0.0385554878111522,0.0,0.0809848125419316,8.098481254193167,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
2.6529952911927692,2.2934002216753617,0.908879459382118,1.0995350894739646,1.073891424646938,2.0,2.0,0.9876632618828975,0.9573671109360304,0.9260049990035806,1.000241826707693,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.008182495262662,0.6427610721809638,0.1797665766695485,0.2,0.4384602338669172,43.846023386691726,0,LOW,1,MEDIUM,MONITOR
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.0101463969020613,0.0,0.0025365992255153,0.2536599225515336,0,LOW,0,LOW,ALLOW
6.349741785369147,0.0,3.664923200339119,7.0,3.0,0.9988629067069236,0.0,0.6757894346211906,0.9,6.403935649239232,0.4608657103262262,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0357890948085847,0.706478311338782,0.2195818230255171,0.2,0.4834585269927094,48.34585269927094,0,MEDIUM,1,MEDIUM,MONITOR
