timestamp,user_id,device_id,source_ip,destination,event_type,process,resource,ioc_match
2026-09-01T11:05:00,U072,PC087,10.0.1.146,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T11:23:00,U072,PC067,10.0.1.37,SERVER01,LOGIN,,,False
2026-09-01T11:40:00,U072,PC086,10.0.1.24,SERVER04,FILE_ACCESS,,documents,False
2026-09-01T11:53:00,U072,PC088,10.0.1.74,SERVER03,FILE_ACCESS,,reports,False
2026-09-01T11:59:00,U072,PC097,10.0.1.148,SERVER01,PROCESS_EXECUTION,vscode,,False
2026-09-01T12:15:00,U072,PC014,10.0.1.167,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T12:27:00,U072,PC031,10.0.1.140,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T12:54:00,U072,PC049,10.0.1.109,SERVER07,LOGIN,,,False
2026-09-01T09:00:00,U073,PC002,10.0.1.200,SERVER05,LOGIN,,,False
2026-09-01T09:11:00,U073,PC029,10.0.1.172,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T09:40:00,U073,PC025,10.0.1.85,SERVER08,FILE_ACCESS,,projects,False
2026-09-01T09:50:00,U073,PC024,10.0.1.54,SERVER09,LOGIN,,,False
2026-09-01T09:58:00,U073,PC006,10.0.1.119,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T10:20:00,U073,PC021,10.0.1.159,SERVER05,PROCESS_EXECUTION,vscode,,False
2026-09-01T10:25:00,U073,PC091,10.0.1.49,SERVER01,PROCESS_EXECUTION,office,,False
2026-09-01T10:34:00,U073,PC100,10.0.1.170,SERVER10,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:00:00,U073,PC074,10.0.1.150,SERVER06,PROCESS_EXECUTION,office,,False
2026-09-01T11:07:00,U073,PC024,10.0.1.143,SERVER02,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:37:00,U073,PC070,10.0.1.147,SERVER07,FILE_ACCESS,,reports,False
2026-09-01T11:44:00,U073,PC028,10.0.1.179,SERVER06,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:59:00,U073,PC028,10.0.1.168,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T09:00:00,U074,PC086,10.0.1.98,SERVER08,LOGIN,,,False
2026-09-01T09:12:00,U074,PC088,10.0.1.92,SERVER07,FILE_ACCESS,,documents,False
2026-09-01T09:42:00,U074,PC050,10.0.1.75,SERVER09,LOGIN,,,False
2026-09-01T10:10:00,U074,PC067,10.0.1.105,SERVER09,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:40:00,U074,PC063,10.0.1.21,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T11:05:00,U074,PC066,10.0.1.31,SERVER02,FILE_ACCESS,,reports,False
2026-09-01T11:15:00,U074,PC081,10.0.1.26,SERVER04,LOGIN,,,False
2026-09-01T11:41:00,U074,PC055,10.0.1.36,SERVER04,FILE_ACCESS,,projects,False
2026-09-01T09:00:00,U075,PC096,10.0.1.185,SERVER03,LOGIN,,,False
2026-09-01T09:05:00,U075,PC092,10.0.1.94,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T09:12:00,U075,PC007,10.0.1.55,SERVER05,LOGIN,,,False
2026-09-01T09:34:00,U075,PC074,10.0.1.68,SERVER05,LOGIN,,,False
2026-09-01T09:52:00,U075,PC058,10.0.1.171,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T10:10:00,U075,PC050,10.0.1.182,SERVER02,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:32:00,U075,PC083,10.0.1.194,SERVER10,LOGIN,,,False
2026-09-01T10:39:00,U075,PC090,10.0.1.28,SERVER06,LOGIN,,,False
2026-09-01T11:00:00,U075,PC038,10.0.1.185,SERVER05,LOGIN,,,False
2026-09-01T11:24:00,U075,PC037,10.0.1.122,SERVER07,LOGIN,,,False
2026-09-01T11:41:00,U075,PC061,10.0.1.50,SERVER09,LOGIN,,,False
2026-09-01T11:53:00,U075,PC051,10.0.1.149,SERVER05,FILE_ACCESS,,projects,False
2026-09-01T12:18:00,U075,PC087,10.0.1.196,SERVER06,FILE_ACCESS,,reports,False
2026-09-01T12:23:00,U075,PC006,10.0.1.11,SERVER10,FILE_ACCESS,,documents,False
2026-09-01T09:00:00,U076,PC040,10.0.1.63,SERVER06,LOGIN,,,False
2026-09-01T09:11:00,U076,PC083,10.0.1.141,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T09:21:00,U076,PC079,10.0.1.74,SERVER04,FILE_ACCESS,,documents,False
2026-09-01T09:29:00,U076,PC073,10.0.1.23,SERVER09,FILE_ACCESS,,projects,False
2026-09-01T09:48:00,U076,PC038,10.0.1.181,SERVER02,LOGIN,,,False
2026-09-01T10:01:00,U076,PC026,10.0.1.195,SERVER10,LOGIN,,,False
2026-09-01T10:21:00,U076,PC017,10.0.1.181,SERVER04,PROCESS_EXECUTION,python,,False
2026-09-01T10:29:00,U076,PC025,10.0.1.91,SERVER08,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:48:00,U076,PC089,10.0.1.159,SERVER03,PROCESS_EXECUTION,python,,False
2026-09-01T11:11:00,U076,PC055,10.0.1.53,SERVER01,PROCESS_EXECUTION,python,,False
2026-09-01T11:26:00,U076,PC092,10.0.1.199,SERVER07,FILE_ACCESS,,documents,False
2026-09-01T11:39:00,U076,PC087,10.0.1.197,SERVER06,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:59:00,U076,PC058,10.0.1.101,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T12:19:00,U076,PC023,10.0.1.175,SERVER10,LOGIN,,,False
2026-09-01T09:00:00,U077,PC026,10.0.1.77,SERVER02,FILE_ACCESS,,projects,False
2026-09-01T09:28:00,U077,PC003,10.0.1.139,SERVER01,LOGIN,,,False
2026-09-01T09:51:00,U077,PC099,10.0.1.161,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:57:00,U077,PC084,10.0.1.48,SERVER06,PROCESS_EXECUTION,office,,False
2026-09-01T10:14:00,U077,PC094,10.0.1.84,SERVER03,FILE_ACCESS,,projects,False
2026-09-01T10:33:00,U077,PC051,10.0.1.103,SERVER09,LOGIN,,,False
2026-09-01T10:38:00,U077,PC088,10.0.1.52,SERVER09,FILE_ACCESS,,projects,False
2026-09-01T10:47:00,U077,PC021,10.0.1.55,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T11:10:00,U077,PC094,10.0.1.133,SERVER06,FILE_ACCESS,,projects,False
2026-09-01T11:16:00,U077,PC030,10.0.1.26,SERVER05,FILE_ACCESS,,reports,False
2026-09-01T11:32:00,U077,PC086,10.0.1.62,SERVER09,FILE_ACCESS,,documents,False
2026-09-01T12:02:00,U077,PC061,10.0.1.126,SERVER01,PROCESS_EXECUTION,office,,False
2026-09-01T09:00:00,U078,PC091,10.0.1.143,SERVER05,LOGIN,,,False
2026-09-01T09:28:00,U078,PC049,10.0.1.177,SERVER07,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:44:00,U078,PC067,10.0.1.74,SERVER07,LOGIN,,,False
2026-09-01T09:56:00,U078,PC046,10.0.1.98,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:26:00,U078,PC078,10.0.1.11,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T10:35:00,U078,PC022,10.0.1.68,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T10:56:00,U078,PC020,10.0.1.57,SERVER03,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:12:00,U078,PC085,10.0.1.68,SERVER07,LOGIN,,,False
2026-09-01T11:42:00,U078,PC062,10.0.1.182,SERVER08,PROCESS_EXECUTION,chrome,,False
2026-09-01T12:02:00,U078,PC021,10.0.1.175,SERVER07,FILE_ACCESS,,projects,False
2026-09-01T12:07:00,U078,PC017,10.0.1.156,SERVER10,FILE_ACCESS,,documents,False
2026-09-01T12:17:00,U078,PC066,10.0.1.20,SERVER10,FILE_ACCESS,,projects,False
2026-09-01T12:26:00,U078,PC022,10.0.1.76,SERVER03,LOGIN,,,False
2026-09-01T09:00:00,U079,PC093,10.0.1.196,SERVER05,LOGIN,,,False
2026-09-01T09:07:00,U079,PC078,10.0.1.130,SERVER08,FILE_ACCESS,,reports,False
2026-09-01T09:17:00,U079,PC077,10.0.1.46,SERVER10,FILE_ACCESS,,reports,False
2026-09-01T09:46:00,U079,PC085,10.0.1.140,SERVER05,FILE_ACCESS,,projects,False
2026-09-01T09:56:00,U079,PC077,10.0.1.161,SERVER02,PROCESS_EXECUTION,office,,False
2026-09-01T10:08:00,U079,PC050,10.0.1.43,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T10:13:00,U079,PC065,10.0.1.185,SERVER07,FILE_ACCESS,,projects,False
2026-09-01T10:22:00,U079,PC023,10.0.1.131,SERVER10,LOGIN,,,False
2026-09-01T10:46:00,U079,PC069,10.0.1.138,SERVER02,LOGIN,,,False
2026-09-01T10:53:00,U079,PC085,10.0.1.43,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T11:15:00,U079,PC100,10.0.1.183,SERVER07,LOGIN,,,False
2026-09-01T11:36:00,U079,PC048,10.0.1.21,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T11:54:00,U079,PC099,10.0.1.107,SERVER06,FILE_ACCESS,,reports,False
2026-09-01T12:17:00,U079,PC055,10.0.1.44,SERVER05,LOGIN,,,False
2026-09-01T09:00:00,U080,PC037,10.0.1.163,SERVER09,LOGIN,,,False
2026-09-01T09:18:00,U080,PC001,10.0.1.191,SERVER01,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:41:00,U080,PC067,10.0.1.11,SERVER07,LOGIN,,,False
2026-09-01T10:06:00,U080,PC041,10.0.1.114,SERVER06,FILE_ACCESS,,projects,False
2026-09-01T10:14:00,U080,PC084,10.0.1.159,SERVER05,FILE_ACCESS,,reports,False
2026-09-01T10:27:00,U080,PC073,10.0.1.103,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T10:40:00,U080,PC097,10.0.1.62,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T11:02:00,U080,PC023,10.0.1.104,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T11:24:00,U080,PC033,10.0.1.88,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T11:40:00,U080,PC095,10.0.1.45,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T12:08:00,U080,PC090,10.0.1.51,SERVER02,FILE_ACCESS,,reports,False
2026-09-01T09:00:00,U081,PC021,10.0.1.109,SERVER01,PROCESS_EXECUTION,chrome,,False
2026-09-01T09:30:00,U081,PC019,10.0.1.130,SERVER10,LOGIN,,,False
2026-09-01T09:48:00,U081,PC009,10.0.1.77,SERVER04,LOGIN,,,False
2026-09-01T10:04:00,U081,PC078,10.0.1.19,SERVER07,LOGIN,,,False
2026-09-01T10:21:00,U081,PC100,10.0.1.54,SERVER08,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:40:00,U081,PC026,10.0.1.178,SERVER09,LOGIN,,,False
2026-09-01T10:54:00,U081,PC077,10.0.1.140,SERVER09,FILE_ACCESS,,documents,False
2026-09-01T11:21:00,U081,PC022,10.0.1.182,SERVER01,FILE_ACCESS,,projects,False
2026-09-01T11:37:00,U081,PC001,10.0.1.50,SERVER02,FILE_ACCESS,,projects,False
2026-09-01T11:50:00,U081,PC046,10.0.1.181,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T12:07:00,U081,PC002,10.0.1.198,SERVER02,FILE_ACCESS,,projects,False
2026-09-01T12:14:00,U081,PC045,10.0.1.80,SERVER04,PROCESS_EXECUTION,python,,False
2026-09-01T12:38:00,U081,PC052,10.0.1.157,SERVER01,FILE_ACCESS,,reports,False
2026-09-01T12:51:00,U081,PC065,10.0.1.37,SERVER09,FILE_ACCESS,,reports,False
2026-09-01T09:00:00,U082,PC066,10.0.1.75,SERVER09,PROCESS_EXECUTION,chrome,,False
2026-09-01T09:30:00,U082,PC049,10.0.1.154,SERVER08,PROCESS_EXECUTION,office,,False
2026-09-01T09:59:00,U082,PC100,10.0.1.127,SERVER08,FILE_ACCESS,,reports,False
2026-09-01T10:22:00,U082,PC062,10.0.1.39,SERVER05,LOGIN,,,False
2026-09-01T10:29:00,U082,PC082,10.0.1.66,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T10:59:00,U082,PC046,10.0.1.142,SERVER09,PROCESS_EXECUTION,office,,False
2026-09-01T11:04:00,U082,PC037,10.0.1.33,SERVER07,PROCESS_EXECUTION,vscode,,False
2026-09-01T11:30:00,U082,PC071,10.0.1.55,SERVER08,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:45:00,U082,PC074,10.0.1.78,SERVER03,PROCESS_EXECUTION,vscode,,False
2026-09-01T12:13:00,U082,PC095,10.0.1.61,SERVER04,FILE_ACCESS,,reports,False
2026-09-01T12:41:00,U082,PC027,10.0.1.68,SERVER04,FILE_ACCESS,,reports,False
2026-09-01T12:53:00,U082,PC100,10.0.1.37,SERVER02,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:00:00,U083,PC098,10.0.1.148,SERVER01,LOGIN,,,False
2026-09-01T09:20:00,U083,PC064,10.0.1.157,SERVER05,PROCESS_EXECUTION,python,,False
2026-09-01T09:40:00,U083,PC036,10.0.1.111,SERVER04,FILE_ACCESS,,projects,False
2026-09-01T10:09:00,U083,PC068,10.0.1.118,SERVER08,FILE_ACCESS,,documents,False
2026-09-01T10:31:00,U083,PC065,10.0.1.98,SERVER07,LOGIN,,,False
2026-09-01T10:57:00,U083,PC016,10.0.1.188,SERVER09,FILE_ACCESS,,reports,False
2026-09-01T11:16:00,U083,PC002,10.0.1.182,SERVER04,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:33:00,U083,PC042,10.0.1.102,SERVER10,LOGIN,,,False
2026-09-01T11:46:00,U083,PC034,10.0.1.70,SERVER05,FILE_ACCESS,,projects,False
2026-09-01T12:06:00,U083,PC024,10.0.1.137,SERVER07,PROCESS_EXECUTION,python,,False
2026-09-01T12:17:00,U083,PC090,10.0.1.105,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T12:34:00,U083,PC024,10.0.1.156,SERVER03,PROCESS_EXECUTION,office,,False
2026-09-01T12:57:00,U083,PC093,10.0.1.79,SERVER04,FILE_ACCESS,,documents,False
2026-09-01T13:19:00,U083,PC049,10.0.1.60,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T13:49:00,U083,PC002,10.0.1.55,SERVER07,FILE_ACCESS,,reports,False
2026-09-01T09:00:00,U084,PC039,10.0.1.74,SERVER09,PROCESS_EXECUTION,office,,False
2026-09-01T09:23:00,U084,PC051,10.0.1.35,SERVER03,LOGIN,,,False
2026-09-01T09:29:00,U084,PC061,10.0.1.171,SERVER02,FILE_ACCESS,,reports,False
2026-09-01T09:48:00,U084,PC047,10.0.1.102,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T10:10:00,U084,PC003,10.0.1.115,SERVER02,PROCESS_EXECUTION,python,,False
2026-09-01T10:26:00,U084,PC074,10.0.1.176,SERVER09,FILE_ACCESS,,projects,False
2026-09-01T10:36:00,U084,PC042,10.0.1.182,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T10:56:00,U084,PC011,10.0.1.107,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T11:10:00,U084,PC081,10.0.1.47,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T11:35:00,U084,PC081,10.0.1.166,SERVER10,PROCESS_EXECUTION,office,,False
2026-09-01T09:00:00,U085,PC021,10.0.1.97,SERVER04,LOGIN,,,False
2026-09-01T09:15:00,U085,PC091,10.0.1.78,SERVER10,PROCESS_EXECUTION,python,,False
2026-09-01T09:40:00,U085,PC035,10.0.1.123,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T10:08:00,U085,PC053,10.0.1.52,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T10:13:00,U085,PC031,10.0.1.179,SERVER05,FILE_ACCESS,,projects,False
2026-09-01T10:41:00,U085,PC027,10.0.1.52,SERVER07,LOGIN,,,False
2026-09-01T10:49:00,U085,PC009,10.0.1.131,SERVER09,LOGIN,,,False
2026-09-01T10:55:00,U085,PC099,10.0.1.111,SERVER09,LOGIN,,,False
2026-09-01T11:24:00,U085,PC014,10.0.1.77,SERVER10,LOGIN,,,False
2026-09-01T09:00:00,U086,PC040,10.0.1.68,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T09:28:00,U086,PC081,10.0.1.42,SERVER03,PROCESS_EXECUTION,office,,False
2026-09-01T09:49:00,U086,PC005,10.0.1.179,SERVER06,FILE_ACCESS,,documents,False
2026-09-01T10:04:00,U086,PC060,10.0.1.148,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T10:26:00,U086,PC018,10.0.1.188,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T10:36:00,U086,PC081,10.0.1.172,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T10:54:00,U086,PC062,10.0.1.148,SERVER04,PROCESS_EXECUTION,python,,False
2026-09-01T11:24:00,U086,PC057,10.0.1.88,SERVER06,LOGIN,,,False
2026-09-01T11:42:00,U086,PC039,10.0.1.12,SERVER01,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:00:00,U087,PC061,10.0.1.146,SERVER01,PROCESS_EXECUTION,python,,False
2026-09-01T09:27:00,U087,PC097,10.0.1.132,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T09:32:00,U087,PC038,10.0.1.162,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T10:02:00,U087,PC071,10.0.1.105,SERVER04,LOGIN,,,False
2026-09-01T10:20:00,U087,PC051,10.0.1.73,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T10:47:00,U087,PC049,10.0.1.66,SERVER05,NETWORK_CONNECTION,,,False
2026-09-01T10:54:00,U087,PC081,10.0.1.71,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T11:23:00,U087,PC084,10.0.1.200,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T11:53:00,U087,PC025,10.0.1.27,SERVER03,PROCESS_EXECUTION,office,,False
2026-09-01T12:02:00,U087,PC082,10.0.1.126,SERVER10,PROCESS_EXECUTION,chrome,,False
2026-09-01T09:00:00,U088,PC025,10.0.1.92,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T09:09:00,U088,PC069,10.0.1.15,SERVER03,LOGIN,,,False
2026-09-01T09:17:00,U088,PC017,10.0.1.193,SERVER08,PROCESS_EXECUTION,python,,False
2026-09-01T09:45:00,U088,PC030,10.0.1.33,SERVER03,LOGIN,,,False
2026-09-01T09:50:00,U088,PC028,10.0.1.97,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T10:04:00,U088,PC048,10.0.1.128,SERVER01,NETWORK_CONNECTION,,,False
2026-09-01T10:19:00,U088,PC097,10.0.1.47,SERVER01,LOGIN,,,False
2026-09-01T10:32:00,U088,PC010,10.0.1.149,SERVER08,NETWORK_CONNECTION,,,False
2026-09-01T10:42:00,U088,PC049,10.0.1.13,SERVER02,FILE_ACCESS,,reports,False
2026-09-01T11:11:00,U088,PC099,10.0.1.123,SERVER04,FILE_ACCESS,,reports,False
2026-09-01T11:39:00,U088,PC026,10.0.1.127,SERVER02,LOGIN,,,False
2026-09-01T12:00:00,U088,PC050,10.0.1.184,SERVER05,FILE_ACCESS,,reports,False
2026-09-01T09:00:00,U089,PC096,10.0.1.150,SERVER09,LOGIN,,,False
2026-09-01T09:08:00,U089,PC082,10.0.1.86,SERVER04,PROCESS_EXECUTION,office,,False
2026-09-01T09:24:00,U089,PC086,10.0.1.65,SERVER02,LOGIN,,,False
2026-09-01T09:36:00,U089,PC042,10.0.1.13,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T10:06:00,U089,PC051,10.0.1.72,SERVER01,PROCESS_EXECUTION,chrome,,False
2026-09-01T10:12:00,U089,PC089,10.0.1.162,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T10:28:00,U089,PC032,10.0.1.50,SERVER08,LOGIN,,,False
2026-09-01T10:35:00,U089,PC008,10.0.1.101,SERVER03,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:02:00,U089,PC017,10.0.1.134,SERVER04,LOGIN,,,False
2026-09-01T11:17:00,U089,PC094,10.0.1.59,SERVER01,PROCESS_EXECUTION,office,,False
2026-09-01T09:00:00,U090,PC033,10.0.1.20,SERVER08,PROCESS_EXECUTION,vscode,,False
2026-09-01T09:27:00,U090,PC072,10.0.1.85,SERVER09,NETWORK_CONNECTION,,,False
2026-09-01T09:54:00,U090,PC025,10.0.1.155,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T10:16:00,U090,PC094,10.0.1.129,SERVER05,PROCESS_EXECUTION,python,,False
2026-09-01T10:40:00,U090,PC068,10.0.1.49,SERVER08,FILE_ACCESS,,documents,False
2026-09-01T10:54:00,U090,PC059,10.0.1.10,SERVER09,PROCESS_EXECUTION,python,,False
2026-09-01T11:11:00,U090,PC080,10.0.1.103,SERVER10,FILE_ACCESS,,documents,False
2026-09-01T11:23:00,U090,PC085,10.0.1.147,SERVER07,PROCESS_EXECUTION,chrome,,False
2026-09-01T11:34:00,U090,PC099,10.0.1.151,SERVER03,NETWORK_CONNECTION,,,False
2026-09-01T11:58:00,U090,PC053,10.0.1.174,SERVER06,PROCESS_EXECUTION,python,,False
2026-09-01T12:06:00,U090,PC067,10.0.1.178,SERVER02,LOGIN,,,False
2026-09-01T12:12:00,U090,PC005,10.0.1.61,SERVER02,FILE_ACCESS,,documents,False
2026-09-01T12:32:00,U090,PC005,10.0.1.156,SERVER07,FILE_ACCESS,,documents,False
2026-09-01T12:58:00,U090,PC068,10.0.1.169,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T09:00:00,U091,PC078,10.0.2.184,SERVER02,PROCESS_EXECUTION,powershell,,False
2026-09-01T09:01:00,U091,PC063,10.0.2.238,SERVER02,FILE_ACCESS,,admin_files,False
2026-09-01T09:09:00,U091,PC096,10.0.2.241,SERVER07,LOGIN,,,False
2026-09-01T09:15:00,U091,PC035,10.0.2.136,SERVER01,LOGIN,,,False
2026-09-01T09:17:00,U091,PC028,10.0.2.246,SERVER09,PROCESS_EXECUTION,powershell,,False
2026-09-01T09:19:00,U091,PC069,10.0.2.99,SERVER04,LOGIN,,,False
2026-09-01T09:23:00,U091,PC081,10.0.2.243,SERVER03,FILE_ACCESS,,admin_files,False
2026-09-01T09:32:00,U091,PC099,10.0.2.164,SERVER10,NETWORK_CONNECTION,,,False
2026-09-01T09:38:00,U091,PC055,10.0.2.227,SERVER02,NETWORK_CONNECTION,,,False
2026-09-01T09:41:00,U091,PC052,10.0.2.130,SERVER06,FILE_ACCESS,,admin_files,False
2026-09-01T09:44:00,U091,PC041,10.0.2.141,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T09:50:00,U091,PC056,10.0.2.212,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T10:00:00,U091,PC070,10.0.2.55,SERVER07,FILE_ACCESS,,admin_files,False
2026-09-01T10:09:00,U091,PC058,10.0.2.115,SERVER07,PROCESS_EXECUTION,cmd,,False
2026-09-01T10:10:00,U091,PC077,10.0.2.5,SERVER09,LOGIN,,,False
2026-09-01T10:13:00,U091,PC039,10.0.2.57,SERVER04,PROCESS_EXECUTION,powershell,,False
2026-09-01T10:19:00,U091,PC089,10.0.2.211,SERVER05,LOGIN,,,False
2026-09-01T10:28:00,U091,PC005,10.0.2.118,SERVER06,FILE_ACCESS,,customer_database,False
2026-09-01T10:31:00,U091,PC047,10.0.2.228,SERVER10,FILE_ACCESS,,finance_database,False
2026-09-01T10:35:00,U091,PC039,10.0.2.24,SERVER10,FILE_ACCESS,,finance_database,False
2026-09-01T10:42:00,U091,PC010,10.0.2.186,SERVER06,FILE_ACCESS,,admin_files,False
2026-09-01T10:50:00,U091,PC089,10.0.2.180,SERVER10,FILE_ACCESS,,finance_database,False
2026-09-01T10:52:00,U091,PC094,10.0.2.207,SERVER10,PROCESS_EXECUTION,powershell,,False
2026-09-01T10:59:00,U091,PC099,10.0.2.86,SERVER06,LOGIN,,,False
2026-09-01T11:06:00,U091,PC016,10.0.2.223,SERVER04,NETWORK_CONNECTION,,,False
2026-09-01T11:16:00,U091,PC081,10.0.2.98,SERVER01,LOGIN,,,False
2026-09-01T09:00:00,U092,PC073,10.0.2.39,SERVER06,PROCESS_EXECUTION,wscript,,False
2026-09-01T09:09:00,U092,PC007,10.0.2.173,SERVER07,FILE_ACCESS,,customer_database,False
2026-09-01T09:17:00,U092,PC038,10.0.2.202,SERVER07,LOGIN,,,True
2026-09-01T09:20:00,U092,PC011,10.0.2.122,SERVER10,FILE_ACCESS,,finance_database,False
2026-09-01T09:21:00,U092,PC052,10.0.2.129,SERVER07,NETWORK_CONNECTION,,,True
2026-09-01T09:24:00,U092,PC072,10.0.2.51,SERVER08,FILE_ACCESS,,finance_database,False
2026-09-01T09:31:00,U092,PC079,10.0.2.189,SERVER09,FILE_ACCESS,,admin_files,False
2026-09-01T09:35:00,U092,PC035,10.0.2.199,SERVER07,FILE_ACCESS,,customer_database,False
2026-09-01T09:41:00,U092,PC053,10.0.2.109,SERVER06,LOGIN,,,True
2026-09-01T09:47:00,U092,PC045,10.0.2.153,SERVER01,FILE_ACCESS,,finance_database,False
2026-09-01T09:52:00,U092,PC079,10.0.2.211,SERVER08,FILE_ACCESS,,finance_database,False
2026-09-01T10:02:00,U092,PC006,10.0.2.237,SERVER04,FILE_ACCESS,,finance_database,False
2026-09-01T10:06:00,U092,PC097,10.0.2.187,SERVER02,PROCESS_EXECUTION,powershell,,False
2026-09-01T10:08:00,U092,PC080,10.0.2.238,SERVER03,LOGIN,,,True
2026-09-01T10:13:00,U092,PC015,10.0.2.79,SERVER08,LOGIN,,,False
2026-09-01T10:21:00,U092,PC095,10.0.2.138,SERVER04,LOGIN,,,False
2026-09-01T10:25:00,U092,PC062,10.0.2.160,SERVER03,PROCESS_EXECUTION,wscript,,False
2026-09-01T10:26:00,U092,PC085,10.0.2.135,SERVER01,NETWORK_CONNECTION,,,True
2026-09-01T10:31:00,U092,PC037,10.0.2.52,SERVER10,FILE_ACCESS,,customer_database,False
2026-09-01T10:36:00,U092,PC002,10.0.2.18,SERVER07,LOGIN,,,False
2026-09-01T10:41:00,U092,PC003,10.0.2.75,SERVER07,PROCESS_EXECUTION,powershell,,False
2026-09-01T10:45:00,U092,PC091,10.0.2.26,SERVER06,NETWORK_CONNECTION,,,True
2026-09-01T10:53:00,U092,PC065,10.0.2.248,SERVER08,LOGIN,,,True
2026-09-01T11:02:00,U092,PC068,10.0.2.79,SERVER06,LOGIN,,,True
2026-09-01T11:10:00,U092,PC003,10.0.2.89,SERVER06,NETWORK_CONNECTION,,,False
2026-09-01T11:16:00,U092,PC065,10.0.2.71,SERVER01,PROCESS_EXECUTION,powershell,,False
2026-09-01T09:00:00,U093,PC036,10.0.2.58,SERVER03,LOGIN,,,False
2026-09-01T09:06:00,U093,PC012,10.0.2.187,SERVER07,NETWORK_CONNECTION,,,False
2026-09-01T09:15:00,U093,PC031,10.0.2.147,SERVER03,FILE_ACCESS,,finance_database,False
2026-09-01T09:22:00,U093,PC043,10.0.2.115,SERVER09,PROCESS_EXECUTION,wscript,,False
2026-09-01T09:25:00,U093,PC018,10.0.2.149,SERVER09,FILE_ACCESS,,admin_files,False
2026-09-01T09:29:00,U093,PC089,10.0.2.181,SERVER09,FILE_ACCESS,,finance_database,False
2026-09-01T09:32:00,U093,PC099,10.0.2.38,SERVER10,NETWORK_CONNECTION,,,False
